tree_type,canonical_scenario,scenario_family,scenario_family_detailed,is_ordered_prehashed,scale_size,scale_label,final_scale,prebuild_scale,measured_insert_scale,bucket_start_pct,bucket_end_pct,bucket_mid_pct,run_count,avg_duration_ns,avg_duration_ns_p10,avg_duration_ns_p90,sample_count,sample_count_p10,sample_count_p90
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,10,20,15.0,10,4322.5,4187.0,4493.3,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,10,20,15.0,10,2797.5,2755.9,2838.2,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,10,20,15.0,10,6555.5,6336.6,6683.0,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,10,20,15.0,10,4728.0,4533.0,4821.1,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,20,30,25.0,10,4899.0,4704.1,4926.0,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,20,30,25.0,10,2848.0,2791.7,2865.6,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,20,30,25.0,10,6559.5,6461.9,6708.1,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,20,30,25.0,10,4925.5,4810.3,4997.2,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,30,40,35.0,10,5115.0,4977.5,5181.9,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,30,40,35.0,10,2918.5,2882.1,2933.1,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,30,40,35.0,10,6447.0,6388.5,6617.2,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,30,40,35.0,10,5086.5,4955.2,5248.6,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,40,50,45.0,10,5565.0,5435.8,5640.0,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,40,50,45.0,10,2961.0,2884.0,2997.5,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,40,50,45.0,10,6554.0,6400.0,6625.7,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,40,50,45.0,10,5175.0,5076.6,5334.6,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,50,60,55.0,10,5696.5,5632.3,5754.1,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,50,60,55.0,10,3010.5,2931.6,3061.0,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,50,60,55.0,10,6460.0,6420.7,6546.2,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,50,60,55.0,10,5282.0,5094.3,5457.9,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,60,70,65.0,10,5822.5,5755.2,5949.4,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,60,70,65.0,10,3054.0,2994.3,3151.3,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,60,70,65.0,10,6499.0,6413.1,6606.0,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,60,70,65.0,10,5348.0,5234.3,5545.3,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,70,80,75.0,10,5970.5,5858.8,6208.6,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,70,80,75.0,10,2992.5,2925.8,3044.3,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,70,80,75.0,10,6565.0,6437.2,6735.4,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,70,80,75.0,10,5392.0,5256.5,5558.7,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,80,90,85.0,10,6380.0,6281.1,6426.7,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,80,90,85.0,10,3065.5,3010.5,3096.4,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,80,90,85.0,10,6614.0,6287.9,6772.3,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,80,90,85.0,10,5455.0,5374.7,5552.1,100000,100000,100000
avlhashtree,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,90,100,95.0,10,6302.5,6230.9,6428.5,500000,500000,500000
avlhashtree,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,90,100,95.0,10,3110.5,3081.1,3172.7,500000,500000,500000
avlhashtree,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,90,100,95.0,10,6645.5,6398.7,6780.7,100000,100000,100000
avlhashtree,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,90,100,95.0,10,5493.5,5410.5,5738.0,100000,100000,100000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,0,10,5.0,10,3720.0,3629.5,3750.9,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,0,10,5.0,10,2650.5,2602.7,2702.9,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,0,10,5.0,10,7621.5,7553.6,7702.2,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,0,10,5.0,10,4801.5,4676.3,4905.5,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,10,20,15.0,10,5007.0,4797.9,5091.1,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,10,20,15.0,10,2882.5,2851.0,2937.2,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,10,20,15.0,10,7314.0,7234.0,7442.0,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,10,20,15.0,10,5428.0,5237.3,5459.6,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,20,30,25.0,10,5654.5,5294.2,5707.4,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,20,30,25.0,10,2926.0,2883.1,2937.7,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,20,30,25.0,10,7364.0,7244.8,7463.0,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,20,30,25.0,10,5659.5,5505.3,5752.8,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,30,40,35.0,10,5855.5,5661.9,5947.0,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,30,40,35.0,10,3007.5,2978.0,3015.2,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,30,40,35.0,10,7362.0,7214.2,7507.5,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,30,40,35.0,10,5883.0,5716.5,5951.5,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,40,50,45.0,10,6310.0,6158.8,6427.8,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,40,50,45.0,10,3049.0,3015.0,3063.8,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,40,50,45.0,10,7180.0,7075.6,7248.4,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,40,50,45.0,10,5980.5,5899.9,6062.8,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,50,60,55.0,10,6464.5,6271.5,6560.8,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,50,60,55.0,10,3094.0,3075.2,3104.2,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,50,60,55.0,10,7199.5,7098.3,7335.9,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,50,60,55.0,10,6010.5,5871.0,6076.2,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,60,70,65.0,10,6584.5,6429.0,6786.5,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,60,70,65.0,10,3210.5,3121.8,3234.2,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,60,70,65.0,10,7275.5,7123.2,7340.4,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,60,70,65.0,10,6174.0,5918.7,6291.1,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,70,80,75.0,10,6994.0,6820.3,7145.5,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,70,80,75.0,10,3111.5,3042.4,3188.6,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,70,80,75.0,10,7287.0,7181.6,7531.599999999999,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,70,80,75.0,10,6243.0,5967.5,6410.8,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,80,90,85.0,10,7022.0,6782.5,7146.0,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,80,90,85.0,10,3180.5,3112.4,3201.8,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,80,90,85.0,10,7326.0,7192.4,7455.3,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,80,90,85.0,10,6323.0,6015.4,6420.9,200000,200000,200000
avlhashtree,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,90,100,95.0,10,7154.0,6890.0,7245.1,1000000,1000000,1000000
avlhashtree,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,90,100,95.0,10,3223.5,3147.9,3263.0,1000000,1000000,1000000
avlhashtree,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,90,100,95.0,10,7315.0,7237.4,7426.4,200000,200000,200000
avlhashtree,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,90,100,95.0,10,6347.0,6128.3,6585.1,200000,200000,200000
avlhashtree,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,0,10,5.0,10,4610.0,4483.1,4657.3,2500000,2500000,2500000
avlhashtree,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,0,10,5.0,10,2807.5,2749.3,2849.2,2500000,2500000,2500000
avlhashtree,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,0,10,5.0,10,8868.0,8607.2,8909.9,500000,500000,500000
avlhashtree,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,0,10,5.0,10,5743.0,5608.8,5815.6,500000,500000,500000
avlhashtree,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,10,20,15.0,10,6014.0,5879.4,6070.5,2500000,2500000,2500000
avlhashtree,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,10,20,15.0,10,3066.0,2967.3,3094.2,2500000,2500000,2500000
avlhashtree,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,10,20,15.0,10,8554.0,8467.5,8774.4,500000,500000,500000
avlhashtree,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,10,20,15.0,10,6611.5,6418.5,6754.4,500000,500000,500000
avlhashtree,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,20,30,25.0,10,6570.5,6413.2,6613.5,2500000,2500000,2500000
avlhashtree,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,20,30,25.0,10,3061.0,2993.2,3081.8,2500000,2500000,2500000
avlhashtree,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,20,30,25.0,10,8448.0,8321.9,8545.5,500000,500000,500000
avlhashtree,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,20,30,25.0,10,6790.5,6572.8,6851.1,500000,500000,500000
avlhashtree,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,30,40,35.0,10,6978.0,6912.3,7048.1,2500000,2500000,2500000
avlhashtree,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,30,40,35.0,10,3205.5,3152.9,3244.0,2500000,2500000,2500000
avlhashtree,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,30,40,35.0,10,8487.0,8244.0,8636.5,500000,500000,500000
avlhashtree,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,30,40,35.0,10,7051.5,6912.7,7120.7,500000,500000,500000
avlhashtree,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,40,50,45.0,10,7381.5,7155.6,7517.4,2500000,2500000,2500000
avlhashtree,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,40,50,45.0,10,3195.0,3136.1,3222.6,2500000,2500000,2500000
avlhashtree,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,40,50,45.0,10,8545.0,8354.3,8607.9,500000,500000,500000
avlhashtree,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,40,50,45.0,10,7165.5,7102.3,7321.3,500000,500000,500000
avlhashtree,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,50,60,55.0,10,7702.0,7400.4,7768.1,2500000,2500000,2500000
avlhashtree,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,50,60,55.0,10,3232.0,3214.3,3287.7,2500000,2500000,2500000
avlhashtree,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,50,60,55.0,10,8565.0,8365.4,8739.7,500000,500000,500000
avlhashtree,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,50,60,55.0,10,7263.5,7188.8,7405.7,500000,500000,500000
