TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofGenBuckets,InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofGenBuckets,ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects
avlhashtree,prehashed_ordered_build_10m,0,10000000,10000000,32632756078,3263,"0-10%=2.859µs(n=1000000)|10-20%=3.119µs(n=1000000)|20-30%=3.176µs(n=1000000)|30-40%=3.168µs(n=1000000)|40-50%=3.373µs(n=1000000)|50-60%=3.328µs(n=1000000)|60-70%=3.315µs(n=1000000)|70-80%=3.309µs(n=1000000)|80-90%=3.391µs(n=1000000)|90-100%=3.591µs(n=1000000)",2011.70,2594.85,51211189,172573511,1725,"0-10%=1.701µs(n=10000)|10-20%=1.734µs(n=10000)|20-30%=1.696µs(n=10000)|30-40%=1.695µs(n=10000)|40-50%=1.726µs(n=10000)|50-60%=1.765µs(n=10000)|60-70%=1.757µs(n=10000)|70-80%=1.695µs(n=10000)|80-90%=1.698µs(n=10000)|90-100%=1.785µs(n=10000)",2740,5970,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_15m,0,15000000,15000000,49734215942,3315,"0-10%=2.909µs(n=1500000)|10-20%=3.159µs(n=1500000)|20-30%=3.201µs(n=1500000)|30-40%=3.31µs(n=1500000)|40-50%=3.376µs(n=1500000)|50-60%=3.344µs(n=1500000)|60-70%=3.41µs(n=1500000)|70-80%=3.424µs(n=1500000)|80-90%=3.426µs(n=1500000)|90-100%=3.594µs(n=1500000)",3013.92,3892.16,76716867,280481702,1869,"0-10%=1.706µs(n=15000)|10-20%=1.691µs(n=15000)|20-30%=1.696µs(n=15000)|30-40%=1.692µs(n=15000)|40-50%=1.742µs(n=15000)|50-60%=1.683µs(n=15000)|60-70%=2.064µs(n=15000)|70-80%=2.139µs(n=15000)|80-90%=2.128µs(n=15000)|90-100%=2.154µs(n=15000)",2808,6741,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_10k,0,10000,10000,21386875,2138,"0-10%=1.633µs(n=1000)|10-20%=1.896µs(n=1000)|20-30%=1.88µs(n=1000)|30-40%=2.041µs(n=1000)|40-50%=2.071µs(n=1000)|50-60%=2.099µs(n=1000)|60-70%=2.962µs(n=1000)|70-80%=2.247µs(n=1000)|80-90%=2.306µs(n=1000)|90-100%=2.247µs(n=1000)",2.59,3.22,62559,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_50k,0,50000,50000,125378841,2507,"0-10%=1.888µs(n=5000)|10-20%=2.338µs(n=5000)|20-30%=2.337µs(n=5000)|30-40%=2.645µs(n=5000)|40-50%=2.525µs(n=5000)|50-60%=2.582µs(n=5000)|60-70%=2.852µs(n=5000)|70-80%=2.63µs(n=5000)|80-90%=2.639µs(n=5000)|90-100%=2.634µs(n=5000)",13.11,16.06,314187,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_100k,0,100000,100000,270478880,2704,"0-10%=2.112µs(n=10000)|10-20%=2.443µs(n=10000)|20-30%=2.483µs(n=10000)|30-40%=2.711µs(n=10000)|40-50%=2.653µs(n=10000)|50-60%=2.919µs(n=10000)|60-70%=2.825µs(n=10000)|70-80%=2.961µs(n=10000)|80-90%=2.956µs(n=10000)|90-100%=2.98µs(n=10000)",26.77,32.08,648730,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_200k,0,200000,200000,593437590,2967,"0-10%=2.316µs(n=20000)|10-20%=2.556µs(n=20000)|20-30%=2.808µs(n=20000)|30-40%=2.934µs(n=20000)|40-50%=2.843µs(n=20000)|50-60%=3.05µs(n=20000)|60-70%=3.242µs(n=20000)|70-80%=3.188µs(n=20000)|80-90%=3.313µs(n=20000)|90-100%=3.417µs(n=20000)",52.16,64.14,1243934,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_300k,0,300000,300000,972141598,3240,"0-10%=2.413µs(n=30000)|10-20%=2.742µs(n=30000)|20-30%=2.782µs(n=30000)|30-40%=3.116µs(n=30000)|40-50%=3.239µs(n=30000)|50-60%=3.424µs(n=30000)|60-70%=3.478µs(n=30000)|70-80%=3.517µs(n=30000)|80-90%=3.692µs(n=30000)|90-100%=3.996µs(n=30000)",79.74,96.19,1923184,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_500k,0,500000,500000,1844938823,3689,"0-10%=2.461µs(n=50000)|10-20%=2.817µs(n=50000)|20-30%=3.131µs(n=50000)|30-40%=3.415µs(n=50000)|40-50%=3.886µs(n=50000)|50-60%=4.017µs(n=50000)|60-70%=4.186µs(n=50000)|70-80%=4.164µs(n=50000)|80-90%=4.292µs(n=50000)|90-100%=4.525µs(n=50000)",132.18,160.31,3176688,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_700k,0,700000,700000,2863533580,4090,"0-10%=2.705µs(n=70000)|10-20%=3.152µs(n=70000)|20-30%=3.766µs(n=70000)|30-40%=3.844µs(n=70000)|40-50%=4.276µs(n=70000)|50-60%=4.253µs(n=70000)|60-70%=4.47µs(n=70000)|70-80%=4.814µs(n=70000)|80-90%=4.687µs(n=70000)|90-100%=4.936µs(n=70000)",176.98,224.44,4138138,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_900k,0,900000,900000,3921168562,4356,"0-10%=2.74µs(n=90000)|10-20%=3.343µs(n=90000)|20-30%=3.84µs(n=90000)|30-40%=4.209µs(n=90000)|40-50%=4.391µs(n=90000)|50-60%=4.782µs(n=90000)|60-70%=4.772µs(n=90000)|70-80%=4.911µs(n=90000)|80-90%=5.072µs(n=90000)|90-100%=5.503µs(n=90000)",207.72,288.56,4562322,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_1m,0,1000000,1000000,4411080629,4411,"0-10%=2.683µs(n=100000)|10-20%=3.392µs(n=100000)|20-30%=3.878µs(n=100000)|30-40%=4.198µs(n=100000)|40-50%=4.432µs(n=100000)|50-60%=4.844µs(n=100000)|60-70%=4.977µs(n=100000)|70-80%=5.065µs(n=100000)|80-90%=5.321µs(n=100000)|90-100%=5.315µs(n=100000)",240.20,320.61,5428654,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_2m,0,2000000,2000000,10094091706,5047,"0-10%=3.038µs(n=200000)|10-20%=3.998µs(n=200000)|20-30%=4.562µs(n=200000)|30-40%=4.892µs(n=200000)|40-50%=5.27µs(n=200000)|50-60%=5.35µs(n=200000)|60-70%=5.526µs(n=200000)|70-80%=6.001µs(n=200000)|80-90%=5.906µs(n=200000)|90-100%=5.922µs(n=200000)",502.51,641.25,11699081,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_5m,0,5000000,5000000,30622786697,6124,"0-10%=3.693µs(n=500000)|10-20%=4.992µs(n=500000)|20-30%=5.559µs(n=500000)|30-40%=6.092µs(n=500000)|40-50%=6.488µs(n=500000)|50-60%=6.5µs(n=500000)|60-70%=6.653µs(n=500000)|70-80%=6.707µs(n=500000)|80-90%=7.201µs(n=500000)|90-100%=7.355µs(n=500000)",1218.24,1603.21,27788350,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_10m,0,10000000,10000000,67377720214,6737,"0-10%=4.043µs(n=1000000)|10-20%=5.253µs(n=1000000)|20-30%=6.104µs(n=1000000)|30-40%=6.74µs(n=1000000)|40-50%=7.148µs(n=1000000)|50-60%=7.146µs(n=1000000)|60-70%=7.36µs(n=1000000)|70-80%=7.788µs(n=1000000)|80-90%=7.817µs(n=1000000)|90-100%=7.973µs(n=1000000)",2515.51,3206.56,58589979,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_25m,0,25000000,25000000,185896295772,7435,"0-10%=5.315µs(n=2500000)|10-20%=6.79µs(n=2500000)|20-30%=6.807µs(n=2500000)|30-40%=7.365µs(n=2500000)|40-50%=7.399µs(n=2500000)|50-60%=7.77µs(n=2500000)|60-70%=7.77µs(n=2500000)|70-80%=8.077µs(n=2500000)|80-90%=8.601µs(n=2500000)|90-100%=8.461µs(n=2500000)",6055.32,8017.31,137516841,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_10k_build_sample_5pct,10000,10000,0,0,0,"",0.00,0.00,0,280083,560,"0-10%=459ns(n=50)|10-20%=406ns(n=50)|20-30%=412ns(n=50)|30-40%=517ns(n=50)|40-50%=413ns(n=50)|50-60%=1.227µs(n=50)|60-70%=608ns(n=50)|70-80%=596ns(n=50)|80-90%=526ns(n=50)|90-100%=432ns(n=50)",1572,3715,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_50k_build_sample_5pct,50000,50000,0,0,0,"",0.00,0.00,0,2101617,840,"0-10%=587ns(n=250)|10-20%=579ns(n=250)|20-30%=701ns(n=250)|30-40%=639ns(n=250)|40-50%=635ns(n=250)|50-60%=629ns(n=250)|60-70%=2.514µs(n=250)|70-80%=683ns(n=250)|80-90%=755ns(n=250)|90-100%=680ns(n=250)",1854,4262,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_100k_build_sample_5pct,100000,100000,0,0,0,"",0.00,0.00,0,3816599,763,"0-10%=630ns(n=500)|10-20%=658ns(n=500)|20-30%=648ns(n=500)|30-40%=704ns(n=500)|40-50%=744ns(n=500)|50-60%=751ns(n=500)|60-70%=1.35µs(n=500)|70-80%=694ns(n=500)|80-90%=687ns(n=500)|90-100%=762ns(n=500)",1975,4435,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_200k_build_sample_5pct,200000,200000,0,0,0,"",0.00,0.00,0,9101760,910,"0-10%=684ns(n=1000)|10-20%=776ns(n=1000)|20-30%=852ns(n=1000)|30-40%=857ns(n=1000)|40-50%=942ns(n=1000)|50-60%=1.504µs(n=1000)|60-70%=864ns(n=1000)|70-80%=858ns(n=1000)|80-90%=886ns(n=1000)|90-100%=874ns(n=1000)",2102,4821,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_300k_build_sample_5pct,300000,300000,0,0,0,"",0.00,0.00,0,18262093,1217,"0-10%=840ns(n=1500)|10-20%=1.386µs(n=1500)|20-30%=1.375µs(n=1500)|30-40%=1.283µs(n=1500)|40-50%=1.241µs(n=1500)|50-60%=1.554µs(n=1500)|60-70%=1.081µs(n=1500)|70-80%=1.065µs(n=1500)|80-90%=1.138µs(n=1500)|90-100%=1.207µs(n=1500)",2170,5340,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_500k_build_sample_5pct,500000,500000,0,0,0,"",0.00,0.00,0,35182714,1407,"0-10%=1.038µs(n=2500)|10-20%=1.292µs(n=2500)|20-30%=1.336µs(n=2500)|30-40%=1.426µs(n=2500)|40-50%=1.442µs(n=2500)|50-60%=1.74µs(n=2500)|60-70%=1.36µs(n=2500)|70-80%=1.387µs(n=2500)|80-90%=1.457µs(n=2500)|90-100%=1.59µs(n=2500)",2260,5400,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_700k_build_sample_5pct,700000,700000,0,0,0,"",0.00,0.00,0,55555616,1587,"0-10%=1.199µs(n=3500)|10-20%=1.456µs(n=3500)|20-30%=1.545µs(n=3500)|30-40%=1.619µs(n=3500)|40-50%=1.573µs(n=3500)|50-60%=2.083µs(n=3500)|60-70%=1.625µs(n=3500)|70-80%=1.541µs(n=3500)|80-90%=1.603µs(n=3500)|90-100%=1.626µs(n=3500)",2320,5490,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_900k_build_sample_5pct,900000,900000,0,0,0,"",0.00,0.00,0,80392786,1786,"0-10%=1.4µs(n=4500)|10-20%=1.598µs(n=4500)|20-30%=1.705µs(n=4500)|30-40%=1.66µs(n=4500)|40-50%=1.735µs(n=4500)|50-60%=2.032µs(n=4500)|60-70%=1.792µs(n=4500)|70-80%=2.206µs(n=4500)|80-90%=1.857µs(n=4500)|90-100%=1.875µs(n=4500)",2364,5799,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,89227131,1784,"0-10%=1.493µs(n=5000)|10-20%=1.627µs(n=5000)|20-30%=1.703µs(n=5000)|30-40%=1.764µs(n=5000)|40-50%=1.848µs(n=5000)|50-60%=2.254µs(n=5000)|60-70%=1.696µs(n=5000)|70-80%=1.712µs(n=5000)|80-90%=1.9µs(n=5000)|90-100%=1.844µs(n=5000)",2383,5824,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,51598996,1031,"0-10%=1.019µs(n=5000)|10-20%=1.072µs(n=5000)|20-30%=1.078µs(n=5000)|30-40%=1.048µs(n=5000)|40-50%=1.063µs(n=5000)|50-60%=1.239µs(n=5000)|60-70%=940ns(n=5000)|70-80%=972ns(n=5000)|80-90%=929ns(n=5000)|90-100%=953ns(n=5000)",2340,5408,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_2m_build_sample_3pct,2000000,2000000,0,0,0,"",0.00,0.00,0,124144929,2069,"0-10%=1.774µs(n=6000)|10-20%=1.892µs(n=6000)|20-30%=1.915µs(n=6000)|30-40%=1.976µs(n=6000)|40-50%=1.926µs(n=6000)|50-60%=1.936µs(n=6000)|60-70%=2.064µs(n=6000)|70-80%=2.061µs(n=6000)|80-90%=2.761µs(n=6000)|90-100%=2.381µs(n=6000)",2494,6265,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,367322495,2448,"0-10%=2.078µs(n=15000)|10-20%=2.296µs(n=15000)|20-30%=2.233µs(n=15000)|30-40%=2.298µs(n=15000)|40-50%=2.253µs(n=15000)|50-60%=2.369µs(n=15000)|60-70%=2.427µs(n=15000)|70-80%=2.42µs(n=15000)|80-90%=3.388µs(n=15000)|90-100%=2.721µs(n=15000)",2654,6792,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,194929046,1299,"0-10%=1.274µs(n=15000)|10-20%=1.278µs(n=15000)|20-30%=1.275µs(n=15000)|30-40%=1.269µs(n=15000)|40-50%=1.265µs(n=15000)|50-60%=1.263µs(n=15000)|60-70%=1.278µs(n=15000)|70-80%=1.291µs(n=15000)|80-90%=1.592µs(n=15000)|90-100%=1.204µs(n=15000)",2623,6441,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_10m_build_sample_2pct,10000000,10000000,0,0,0,"",0.00,0.00,0,531112843,2655,"0-10%=2.379µs(n=20000)|10-20%=2.539µs(n=20000)|20-30%=2.534µs(n=20000)|30-40%=2.595µs(n=20000)|40-50%=2.609µs(n=20000)|50-60%=2.691µs(n=20000)|60-70%=2.681µs(n=20000)|70-80%=2.753µs(n=20000)|80-90%=2.786µs(n=20000)|90-100%=2.983µs(n=20000)",2776,6704,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_20m_build_sample_2pct,20000000,20000000,0,0,0,"",0.00,0.00,0,1454316982,3635,"0-10%=3.063µs(n=40000)|10-20%=3.448µs(n=40000)|20-30%=3.483µs(n=40000)|30-40%=3.515µs(n=40000)|40-50%=3.587µs(n=40000)|50-60%=3.739µs(n=40000)|60-70%=3.697µs(n=40000)|70-80%=3.79µs(n=40000)|80-90%=3.92µs(n=40000)|90-100%=4.111µs(n=40000)",2897,8921,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k_then_add_2k_new,10000,12000,2000,4561678,2280,"0-10%=2.367µs(n=200)|10-20%=2.2µs(n=200)|20-30%=2.324µs(n=200)|30-40%=2.246µs(n=200)|40-50%=2.272µs(n=200)|50-60%=2.384µs(n=200)|60-70%=2.391µs(n=200)|70-80%=2.17µs(n=200)|80-90%=2.239µs(n=200)|90-100%=2.206µs(n=200)",0.65,0.65,67835,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k_then_add_10k_new,50000,60000,10000,27201340,2720,"0-10%=2.743µs(n=1000)|10-20%=2.819µs(n=1000)|20-30%=2.689µs(n=1000)|30-40%=2.752µs(n=1000)|40-50%=2.617µs(n=1000)|50-60%=2.801µs(n=1000)|60-70%=2.652µs(n=1000)|70-80%=2.693µs(n=1000)|80-90%=2.816µs(n=1000)|90-100%=2.614µs(n=1000)",3.22,3.22,335839,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k_then_add_20k_new,100000,120000,20000,61551950,3077,"0-10%=3.383µs(n=2000)|10-20%=3.061µs(n=2000)|20-30%=3.059µs(n=2000)|30-40%=3.025µs(n=2000)|40-50%=3.07µs(n=2000)|50-60%=3.038µs(n=2000)|60-70%=3.05µs(n=2000)|70-80%=3.048µs(n=2000)|80-90%=3.014µs(n=2000)|90-100%=3.023µs(n=2000)",6.42,6.42,670847,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k_then_add_40k_new,200000,240000,40000,137177322,3429,"0-10%=3.492µs(n=4000)|10-20%=3.382µs(n=4000)|20-30%=3.374µs(n=4000)|30-40%=3.354µs(n=4000)|40-50%=3.405µs(n=4000)|50-60%=3.449µs(n=4000)|60-70%=3.455µs(n=4000)|70-80%=3.449µs(n=4000)|80-90%=3.451µs(n=4000)|90-100%=3.478µs(n=4000)",12.85,12.85,1340859,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k_then_add_60k_new,300000,360000,60000,241961379,4032,"0-10%=5.035µs(n=6000)|10-20%=4.318µs(n=6000)|20-30%=4.025µs(n=6000)|30-40%=3.953µs(n=6000)|40-50%=3.906µs(n=6000)|50-60%=3.87µs(n=6000)|60-70%=3.83µs(n=6000)|70-80%=3.803µs(n=6000)|80-90%=3.786µs(n=6000)|90-100%=3.797µs(n=6000)",19.26,19.26,2010864,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_500k_then_add_100k_new,500000,600000,100000,448513685,4485,"0-10%=5.521µs(n=10000)|10-20%=4.833µs(n=10000)|20-30%=4.583µs(n=10000)|30-40%=4.475µs(n=10000)|40-50%=4.418µs(n=10000)|50-60%=4.233µs(n=10000)|60-70%=4.221µs(n=10000)|70-80%=4.2µs(n=10000)|80-90%=4.183µs(n=10000)|90-100%=4.18µs(n=10000)",32.07,32.07,3350875,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_700k_then_add_140k_new,700000,840000,140000,696284094,4973,"0-10%=5.183µs(n=14000)|10-20%=4.802µs(n=14000)|20-30%=4.547µs(n=14000)|30-40%=5.149µs(n=14000)|40-50%=4.805µs(n=14000)|50-60%=5.187µs(n=14000)|60-70%=5.163µs(n=14000)|70-80%=5.015µs(n=14000)|80-90%=4.948µs(n=14000)|90-100%=4.931µs(n=14000)",44.90,44.90,4690876,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_900k_then_add_180k_new,900000,1080000,180000,868454173,4824,"0-10%=5.514µs(n=18000)|10-20%=5.132µs(n=18000)|20-30%=4.79µs(n=18000)|30-40%=4.619µs(n=18000)|40-50%=4.586µs(n=18000)|50-60%=4.583µs(n=18000)|60-70%=4.6µs(n=18000)|70-80%=4.778µs(n=18000)|80-90%=4.828µs(n=18000)|90-100%=4.813µs(n=18000)",57.73,57.73,6030884,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_1m_then_add_200k_new,1000000,1200000,200000,1025395711,5126,"0-10%=5.593µs(n=20000)|10-20%=5.223µs(n=20000)|20-30%=5.056µs(n=20000)|30-40%=4.783µs(n=20000)|40-50%=4.823µs(n=20000)|50-60%=5.106µs(n=20000)|60-70%=5.499µs(n=20000)|70-80%=5.132µs(n=20000)|80-90%=5.056µs(n=20000)|90-100%=4.995µs(n=20000)",64.14,64.14,6700886,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_2m_then_add_400k_new,2000000,2400000,400000,2345278171,5863,"0-10%=6.39µs(n=40000)|10-20%=5.927µs(n=40000)|20-30%=5.552µs(n=40000)|30-40%=5.472µs(n=40000)|40-50%=5.634µs(n=40000)|50-60%=6.208µs(n=40000)|60-70%=6.241µs(n=40000)|70-80%=5.834µs(n=40000)|80-90%=5.653µs(n=40000)|90-100%=5.715µs(n=40000)",128.27,128.27,13400894,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_5m_then_add_1m_new,5000000,6000000,1000000,6622242275,6622,"0-10%=7.081µs(n=100000)|10-20%=6.754µs(n=100000)|20-30%=6.719µs(n=100000)|30-40%=6.558µs(n=100000)|40-50%=6.466µs(n=100000)|50-60%=6.519µs(n=100000)|60-70%=6.525µs(n=100000)|70-80%=6.48µs(n=100000)|80-90%=6.542µs(n=100000)|90-100%=6.575µs(n=100000)",320.67,320.67,33500924,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10m_then_add_2m_new,10000000,12000000,2000000,14847686896,7423,"0-10%=7.762µs(n=200000)|10-20%=7.544µs(n=200000)|20-30%=7.4µs(n=200000)|30-40%=7.304µs(n=200000)|40-50%=7.259µs(n=200000)|50-60%=7.457µs(n=200000)|60-70%=7.401µs(n=200000)|70-80%=7.306µs(n=200000)|80-90%=7.383µs(n=200000)|90-100%=7.418µs(n=200000)",641.39,641.39,67000970,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_20m_then_add_5m_new,20000000,25000000,5000000,42195224342,8439,"0-10%=8.596µs(n=500000)|10-20%=8.383µs(n=500000)|20-30%=8.254µs(n=500000)|30-40%=8.337µs(n=500000)|40-50%=8.425µs(n=500000)|50-60%=8.315µs(n=500000)|60-70%=8.317µs(n=500000)|70-80%=8.547µs(n=500000)|80-90%=8.546µs(n=500000)|90-100%=8.664µs(n=500000)",1603.70,1603.70,142501108,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k_then_reinsert_2k_existing,10000,10000,2000,3491612,1745,"0-10%=1.588µs(n=200)|10-20%=1.725µs(n=200)|20-30%=1.807µs(n=200)|30-40%=1.866µs(n=200)|40-50%=1.636µs(n=200)|50-60%=1.769µs(n=200)|60-70%=1.852µs(n=200)|70-80%=1.721µs(n=200)|80-90%=1.739µs(n=200)|90-100%=1.746µs(n=200)",0.35,0.35,63889,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k_then_reinsert_10k_existing,50000,50000,10000,20820256,2082,"0-10%=1.902µs(n=1000)|10-20%=1.978µs(n=1000)|20-30%=1.991µs(n=1000)|30-40%=2.155µs(n=1000)|40-50%=2.034µs(n=1000)|50-60%=2.082µs(n=1000)|60-70%=2.214µs(n=1000)|70-80%=2.125µs(n=1000)|80-90%=2.072µs(n=1000)|90-100%=2.262µs(n=1000)",1.69,1.69,315896,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k_then_reinsert_20k_existing,100000,100000,20000,45596740,2279,"0-10%=2.041µs(n=2000)|10-20%=2.157µs(n=2000)|20-30%=2.221µs(n=2000)|30-40%=2.311µs(n=2000)|40-50%=2.277µs(n=2000)|50-60%=2.327µs(n=2000)|60-70%=2.337µs(n=2000)|70-80%=2.389µs(n=2000)|80-90%=2.355µs(n=2000)|90-100%=2.378µs(n=2000)",3.37,3.37,630902,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k_then_reinsert_40k_existing,200000,200000,40000,104080517,2602,"0-10%=2.27µs(n=4000)|10-20%=2.473µs(n=4000)|20-30%=2.562µs(n=4000)|30-40%=2.565µs(n=4000)|40-50%=2.602µs(n=4000)|50-60%=2.629µs(n=4000)|60-70%=2.704µs(n=4000)|70-80%=2.714µs(n=4000)|80-90%=2.739µs(n=4000)|90-100%=2.757µs(n=4000)",6.74,6.74,1260911,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k_then_reinsert_60k_existing,300000,300000,60000,175546161,2925,"0-10%=2.553µs(n=6000)|10-20%=2.876µs(n=6000)|20-30%=2.84µs(n=6000)|30-40%=2.885µs(n=6000)|40-50%=2.951µs(n=6000)|50-60%=2.972µs(n=6000)|60-70%=3µs(n=6000)|70-80%=3.045µs(n=6000)|80-90%=3.071µs(n=6000)|90-100%=3.059µs(n=6000)",10.10,10.10,1890918,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_500k_then_reinsert_100k_existing,500000,500000,100000,334679046,3346,"0-10%=3.293µs(n=10000)|10-20%=3.193µs(n=10000)|20-30%=3.248µs(n=10000)|30-40%=3.317µs(n=10000)|40-50%=3.364µs(n=10000)|50-60%=3.379µs(n=10000)|60-70%=3.387µs(n=10000)|70-80%=3.407µs(n=10000)|80-90%=3.432µs(n=10000)|90-100%=3.441µs(n=10000)",16.82,16.82,3150929,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_700k_then_reinsert_140k_existing,700000,700000,140000,496660956,3547,"0-10%=3.213µs(n=14000)|10-20%=3.415µs(n=14000)|20-30%=3.511µs(n=14000)|30-40%=3.434µs(n=14000)|40-50%=3.881µs(n=14000)|50-60%=3.726µs(n=14000)|60-70%=3.534µs(n=14000)|70-80%=3.561µs(n=14000)|80-90%=3.576µs(n=14000)|90-100%=3.619µs(n=14000)",23.54,23.54,4410942,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_900k_then_reinsert_180k_existing,900000,900000,180000,681251205,3784,"0-10%=3.593µs(n=18000)|10-20%=3.787µs(n=18000)|20-30%=3.68µs(n=18000)|30-40%=3.685µs(n=18000)|40-50%=3.869µs(n=18000)|50-60%=3.871µs(n=18000)|60-70%=3.824µs(n=18000)|70-80%=3.836µs(n=18000)|80-90%=3.84µs(n=18000)|90-100%=3.856µs(n=18000)",30.25,30.25,5670949,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_1m_then_reinsert_200k_existing,1000000,1000000,200000,750135545,3750,"0-10%=3.432µs(n=20000)|10-20%=3.595µs(n=20000)|20-30%=3.729µs(n=20000)|30-40%=3.722µs(n=20000)|40-50%=3.779µs(n=20000)|50-60%=3.789µs(n=20000)|60-70%=3.844µs(n=20000)|70-80%=3.846µs(n=20000)|80-90%=3.867µs(n=20000)|90-100%=3.899µs(n=20000)",33.61,33.61,6300949,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
